   373 	   75 	   60 	 0.53984 	  36.83
   373 	   75 	   60 	 0.54282 	  37.85
   373 	   75 	   60 	 0.54676 	  35.84
   373 	   75 	   60 	 0.54812 	  39.80
   373 	   75 	   60 	 0.54278 	  35.75
   373 	   75 	   60 	 0.54099 	  34.99
   373 	   75 	   60 	 0.54209 	  34.84
   373 	   75 	   60 	 0.54564 	  35.23
   373 	   75 	   60 	 0.54560 	  35.79
   373 	   75 	   60 	 0.54200 	  35.41
   373 	   75 	   60 	 0.54404 	  35.25
   373 	   75 	   60 	 0.54239 	  35.61
   373 	   75 	   60 	 0.53676 	  36.78
   373 	   75 	   60 	 0.53646 	  40.36
   373 	   75 	   60 	 0.53971 	  38.33
   373 	   75 	   60 	 0.54592 	  38.38
   373 	   75 	   60 	 0.53431 	  38.41
   373 	   75 	   60 	 0.54479 	  39.91
   373 	   75 	   60 	 0.54543 	  40.53
   373 	   75 	   60 	 0.54269 	  43.18
   373 	   75 	   60 	 0.54248 	  37.29
   373 	   75 	   60 	 0.54893 	  37.90
   373 	   75 	   60 	 0.54328 	  40.73
   373 	   75 	   60 	 0.54727 	  39.10
   373 	   75 	   60 	 0.54118 	  37.50
   373 	   75 	   60 	 0.54217 	  37.16
   373 	   75 	   60 	 0.54813 	  35.18
   373 	   75 	   60 	 0.54908 	  36.43
   373 	   75 	   60 	 0.53779 	  37.58
   373 	   75 	   60 	 0.54294 	  37.62
   373 	   75 	   60 	 0.54471 	  39.42
   373 	   75 	   60 	 0.54131 	  35.98
   373 	   75 	   60 	 0.54850 	  37.22
   373 	   75 	   60 	 0.54129 	  37.25
   373 	   75 	   60 	 0.53784 	  35.92
   373 	   75 	   60 	 0.54037 	  41.77
   373 	   75 	   60 	 0.53722 	  36.27
   373 	   75 	   60 	 0.54385 	  36.36
   373 	   75 	   60 	 0.53812 	  37.95
   373 	   75 	   60 	 0.54066 	  36.06
   373 	   75 	   60 	 0.53775 	  35.36
   373 	   75 	   60 	 0.54704 	  35.14
   373 	   75 	   60 	 0.54229 	  35.64
   373 	   75 	   60 	 0.54807 	  38.01
   373 	   75 	   60 	 0.54687 	  36.95
   373 	   75 	   60 	 0.54264 	  36.45
   373 	   75 	   60 	 0.55236 	  38.15
   373 	   75 	   60 	 0.53783 	  36.92
   373 	   75 	   60 	 0.54608 	  38.74
   373 	   75 	   60 	 0.54316 	  36.77
   373 	   75 	   60 	 0.54868 	  35.92
   758 	   12 	    1 	 0.53916 	  75.01
   758 	   12 	    1 	 0.53961 	  74.23
   758 	   12 	    1 	 0.54769 	  73.96
   758 	   12 	    1 	 0.54560 	  73.46
   758 	   12 	    1 	 0.54427 	  72.86
   758 	   12 	    1 	 0.53764 	  73.71
   758 	   12 	    1 	 0.54310 	  73.10
   758 	   12 	    1 	 0.54677 	  74.92
   758 	   12 	    1 	 0.55057 	  73.37
   758 	   12 	    1 	 0.54235 	  76.16
   758 	   12 	    1 	 0.54087 	  81.76
   758 	   12 	    1 	 0.54362 	  78.88
   758 	   12 	    1 	 0.54245 	  75.99
   758 	   12 	    1 	 0.53868 	  71.13
   758 	   12 	    1 	 0.53758 	  70.94
   758 	   12 	    1 	 0.53873 	  70.96
   758 	   12 	    1 	 0.53919 	  71.23
   758 	   12 	    1 	 0.54154 	  70.89
   758 	   12 	    1 	 0.54728 	  70.95
   758 	   12 	    1 	 0.53832 	  71.00
   758 	   12 	    1 	 0.53893 	  70.87
   758 	   12 	    1 	 0.54551 	  70.83
   758 	   12 	    1 	 0.54122 	  71.01
   758 	   12 	    1 	 0.54673 	  70.84
   758 	   12 	    1 	 0.54318 	  70.84
   758 	   12 	    1 	 0.54355 	  70.93
   758 	   12 	    1 	 0.54445 	  70.88
   758 	   12 	    1 	 0.54225 	  70.92
   758 	   12 	    1 	 0.54240 	  70.86
   758 	   12 	    1 	 0.54132 	  70.85
   758 	   12 	    1 	 0.54301 	  70.88
   758 	   12 	    1 	 0.54419 	  70.83
   758 	   12 	    1 	 0.53773 	  70.91
   758 	   12 	    1 	 0.54073 	  70.99
   758 	   12 	    1 	 0.53919 	  70.86
   758 	   12 	    1 	 0.54531 	  84.62
   758 	   12 	    1 	 0.54050 	  80.31
   758 	   12 	    1 	 0.53756 	  76.75
   758 	   12 	    1 	 0.53849 	  75.21
   758 	   12 	    1 	 0.54284 	  77.45
   758 	   12 	    1 	 0.54150 	  76.64
   758 	   12 	    1 	 0.54020 	  74.83
   758 	   12 	    1 	 0.54162 	  75.08
   758 	   12 	    1 	 0.54407 	  74.33
   758 	   12 	    1 	 0.54410 	  74.10
   758 	   12 	    1 	 0.54407 	  74.17
   758 	   12 	    1 	 0.54687 	  74.35
   758 	   12 	    1 	 0.54016 	  75.11
   758 	   12 	    1 	 0.54398 	  74.03
   758 	   12 	    1 	 0.54598 	  73.88
   373 	   75 	   60 	 0.54301 	  35.73
   373 	   75 	   60 	 0.53345 	   7.17
   373 	   75 	   60 	 0.54041 	   7.21
   373 	   75 	   60 	 0.53987 	   7.21
   373 	   75 	   60 	 0.52869 	   7.23
   373 	   75 	   60 	 0.52472 	   7.21
   373 	   75 	   60 	 0.54074 	   7.30
   373 	   75 	   60 	 0.54410 	   7.19
   373 	   75 	   60 	 0.54031 	   7.21
   373 	   75 	   60 	 0.53618 	   7.22
   373 	   75 	   60 	 0.52920 	   7.22
   373 	   75 	   60 	 0.53404 	   7.13
   373 	   75 	   60 	 0.54126 	   7.08
   373 	   75 	   60 	 0.53036 	   7.06
   373 	   75 	   60 	 0.52501 	   7.09
   373 	   75 	   60 	 0.52826 	   7.07
   373 	   75 	   60 	 0.55072 	   7.09
   373 	   75 	   60 	 0.52769 	   7.06
   373 	   75 	   60 	 0.53364 	   7.02
   373 	   75 	   60 	 0.52101 	   7.09
   373 	   75 	   60 	 0.54291 	   7.06
   373 	   75 	   60 	 0.53656 	   7.05
   373 	   75 	   60 	 0.52615 	   7.09
   373 	   75 	   60 	 0.53605 	   7.05
   373 	   75 	   60 	 0.52409 	   7.22
   373 	   75 	   60 	 0.53518 	   7.10
   373 	   75 	   60 	 0.54440 	   7.13
   373 	   75 	   60 	 0.53051 	   7.05
   373 	   75 	   60 	 0.52363 	   7.05
   373 	   75 	   60 	 0.52567 	   7.04
   373 	   75 	   60 	 0.52956 	   7.07
   373 	   75 	   60 	 0.53098 	   7.04
   373 	   75 	   60 	 0.53633 	   7.04
   373 	   75 	   60 	 0.53334 	   7.12
   373 	   75 	   60 	 0.54432 	   7.07
   373 	   75 	   60 	 0.53036 	   7.09
   373 	   75 	   60 	 0.53624 	   7.05
   373 	   75 	   60 	 0.53229 	   7.05
   373 	   75 	   60 	 0.52962 	   7.43
   373 	   75 	   60 	 0.53047 	   7.07
   373 	   75 	   60 	 0.53618 	   7.02
   373 	   75 	   60 	 0.52906 	   7.03
   373 	   75 	   60 	 0.53510 	   7.06
   373 	   75 	   60 	 0.53150 	   7.05
   373 	   75 	   60 	 0.53328 	   7.17
   373 	   75 	   60 	 0.53539 	   7.07
   373 	   75 	   60 	 0.54286 	   7.08
   373 	   75 	   60 	 0.53664 	   7.07
   373 	   75 	   60 	 0.53547 	   7.09
   373 	   75 	   60 	 0.53455 	   7.09
   373 	   75 	   60 	 0.53955 	   7.07
   373 	   75 	   60 	 0.53900 	   7.06
   373 	   75 	   60 	 0.52318 	   7.17
   373 	   75 	   60 	 0.52560 	   7.05
   373 	   75 	   60 	 0.53053 	   7.07
   373 	   75 	   60 	 0.54056 	   7.04
   373 	   75 	   60 	 0.52997 	   7.10
   373 	   75 	   60 	 0.54329 	   7.09
   373 	   75 	   60 	 0.53427 	   7.05
   373 	   75 	   60 	 0.52411 	   7.33
   373 	   75 	   60 	 0.53716 	   7.07
   373 	   75 	   60 	 0.52660 	   7.22
   373 	   75 	   60 	 0.54657 	   7.05
   373 	   75 	   60 	 0.54071 	   7.04
   373 	   75 	   60 	 0.52456 	   7.06
   373 	   75 	   60 	 0.53198 	   7.10
   373 	   75 	   60 	 0.52947 	   7.03
   373 	   75 	   60 	 0.54449 	   7.07
   373 	   75 	   60 	 0.52867 	   7.07
   373 	   75 	   60 	 0.53029 	   7.06
   373 	   75 	   60 	 0.53930 	   7.39
   373 	   75 	   60 	 0.53171 	   7.02
   373 	   75 	   60 	 0.53304 	   7.04
   373 	   75 	   60 	 0.52770 	   6.99
   373 	   75 	   60 	 0.53439 	   7.38
   373 	   75 	   60 	 0.52920 	   7.62
   373 	   75 	   60 	 0.52068 	   8.63
   373 	   75 	   60 	 0.52004 	   7.45
   373 	   75 	   60 	 0.54485 	   7.21
   373 	   75 	   60 	 0.53763 	   7.56
   373 	   75 	   60 	 0.53579 	   8.14
   373 	   75 	   60 	 0.52669 	   7.49
   373 	   75 	   60 	 0.54831 	   8.17
   373 	   75 	   60 	 0.52946 	   7.47
   373 	   75 	   60 	 0.52643 	   7.39
   373 	   75 	   60 	 0.54478 	   7.33
   373 	   75 	   60 	 0.53306 	   7.24
   373 	   75 	   60 	 0.53049 	   7.60
   373 	   75 	   60 	 0.53008 	   7.28
   373 	   75 	   60 	 0.53469 	   7.31
   373 	   75 	   60 	 0.54101 	   7.28
   373 	   75 	   60 	 0.53612 	   7.45
   373 	   75 	   60 	 0.54013 	   7.31
   373 	   75 	   60 	 0.53826 	   7.32
   373 	   75 	   60 	 0.53088 	   7.64
   373 	   75 	   60 	 0.54726 	   7.66
   373 	   75 	   60 	 0.53408 	   7.31
   373 	   75 	   60 	 0.53321 	   7.34
   373 	   75 	   60 	 0.53269 	   7.15
   373 	   75 	   60 	 0.55000 	   7.65
   373 	   75 	   60 	 0.53577 	   7.24
      758 	   12 	    1 	 0.53284 	  14.19
   758 	   12 	    1 	 0.53853 	  14.21
   758 	   12 	    1 	 0.53696 	  14.31
   758 	   12 	    1 	 0.53744 	  14.22
   758 	   12 	    1 	 0.54072 	  14.21
   758 	   12 	    1 	 0.53698 	  14.27
   758 	   12 	    1 	 0.53502 	  14.28
   758 	   12 	    1 	 0.53759 	  14.35
   758 	   12 	    1 	 0.53569 	  14.22
   758 	   12 	    1 	 0.53924 	  14.30
   758 	   12 	    1 	 0.54004 	  14.21
   758 	   12 	    1 	 0.53711 	  14.19
   758 	   12 	    1 	 0.53770 	  14.18
   758 	   12 	    1 	 0.53259 	  14.22
   758 	   12 	    1 	 0.53597 	  14.37
